"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"WISP1",0,0,0,0,0,0,0,0
"WISP2",0,0,0.045633,0,0,0,0,0
"WISP3",0,0,0,0,0,0,0,0
"WIZ",0.172082,0.235365,0.1433,0.403263,0.642128,0.286068,0.269185,0.207987
"WLS",20.741102,28.143463,28.73233,18.773102,20.195023,21.231294,14.156343,14.557934
"WNK1",1.056608,2.242157,2.860915,2.874218,3.606743,1.814214,4.792617,2.791959
"WNK2",0.11006,0.029144,0.046116,0.086744,0.059104,0.093404,0.018765,0.033381
"WNK3",0,0,0,0,0,0,0.005867,0
"WNK4",0,0,0.012591,0.012741,0.01044,0,0,0
"WNT1",0,0.074143,0,0.086641,0.230498,0,0.007515,0
"WNT10A",0,0.035845,0.154316,0,0,0,0,0
"WNT10B",0.141599,0.170882,0.30857,0.510842,0.398743,0.344812,0.163535,0.227784
"WNT11",0,0.070729,0.028175,0,0,0,0.126863,0
"WNT16",0.074441,0.099414,0.238765,0.008066,0.013213,0.02469,0,0
"WNT2",0,0,0,0,0,0,0,0
"WNT2B",0.383033,0.223591,0.300549,0.218607,0.344887,0.335296,0.296498,0.437975
"WNT3",0,0,0,0.022597,0,0,0,0
"WNT3A",0,0,0,0,0,0,0,0
"WNT4",0,0,0,0,0,0,0,0
"WNT5A",0,0.027432,0.007933,0.00415,0.013133,0.054976,0.024995,0.005839
"WNT5B",0,1.837754,3.894969,0.933517,2.074132,2.731089,1.604922,3.333032
"WNT6",1.086973,0.974805,1.141599,0.922699,1.535256,0.972961,1.056396,0.988515
"WNT7A",0,0.008532,0.012314,0,0.040834,0,0,0
"WNT7B",0,0,0,0,0,0,0,0
"WNT8A",0,0,0,0,0,0,0,0
"WNT8B",0,0.034119,0,0,0,0,0,0
"WNT9A",0,0,0.012267,0,0,0.009483,0.008608,0
"WNT9B",0.045361,0.040451,0.019482,0.083669,0.040341,0.03005,0.071626,0.100175
"WRAP53",4.008828,3.746237,3.366595,2.553818,2.886195,5.605398,3.781237,4.069014
"WRAP73",25.975941,20.293935,18.535368,18.015914,20.764391,20.354956,20.809128,21.471658
"WRB",5.939994,3.655116,4.360125,1.027747,1.762871,3.411192,4.457694,1.79648
"WRN",1.018553,0.818648,0.643653,0.858264,0.738647,1.077051,0.674973,0.627525
"WRNIP1",32.264808,28.136081,28.571246,28.541242,31.367462,29.702001,29.420755,25.119246
"WSB1",85.520335,82.316523,83.908752,174.398675,115.076835,83.113285,160.462077,79.853204
"WSB2",35.407594,26.597106,29.546449,44.342593,34.182038,25.874385,49.47119,33.436466
"WSCD1",0,0,0.035283,0.011766,0,0,0,0
"WSCD2",0,0.029208,0,0,0,0,0,0
"WT1",0,0,0,0,0,0,0,0
"WTAP",74.102062,75.351307,76.817554,81.145377,79.572284,80.817421,67.181925,79.145596
"WTH3DI",0,0,0,0.006839,0,0,0.009453,0
"WTIP",0.043954,0.002929,0,0.019102,0,0,0.014448,0.009068
"WWC1",0.059794,0.036871,0.006668,0.048397,0,0.06305,0,0.018814
"WWC2",2.934712,2.833673,3.483437,1.886273,3.186402,2.719956,2.747318,3.341279
"WWC3",11.150805,10.435115,10.687225,15.592002,9.204895,10.672128,14.407389,17.63992
"WWOX",6.751292,5.444388,6.459485,3.3293,3.062889,3.777568,3.771562,3.828521
"WWP1",6.394206,7.503362,5.323072,7.835456,6.34363,7.896518,5.354923,6.697015
"WWP2",35.610628,33.931368,32.427106,39.423608,37.897108,34.751315,37.784989,37.094053
"WWTR1",0,0,0.067426,0,0,0,0,0
"XAB2",33.801669,26.774663,25.502631,39.198453,37.903635,33.388425,27.379738,23.203067
"XAF1",68.915197,63.85499,52.319774,515.318614,509.696663,54.544124,177.540372,87.351925
"XAGE1A",0,0,0,0,0,0,0,0
"XAGE1B",0.290839,0.165309,0.222822,0,0,0,0,0.514435
"XAGE2",0,0,0,0,0,0,0,0
"XAGE3",0,0,0,0,0,0,0,0
"XAGE5",0,0,0,0,0,0,0,0
"XBP1",86.970404,95.631864,123.04324,97.270502,98.664256,116.163067,99.884954,94.678586
"XCL1",0,0.10159,0,0.302063,0.080821,0,0.051609,0
"XCL2",0,0.342609,0.31203,2.463151,2.824322,0,0.116525,0
"XCR1",0.032784,0.058476,0.028167,0.113834,0.031103,0,0.009868,0.034571
"XDH",0,0,0,0,0,0,0,0
"XG",0.052757,0,0,0,0,0,0,0
"XIAP",12.322892,8.869415,9.6344,13.880718,11.997409,10.899471,13.396115,10.109002
"XIRP1",0,0,0,0.004006,0,0,0,0
"XIRP2",0,0,0,0.061354,0.029072,0,0,0.02585
"XK",0.358696,0.723823,0.46695,0.787871,0.580076,0.187204,0.356629,1.17602
"XKR3",0,0,0,0,0,0,0,0
"XKR4",0.010614,0,0,0.001154,0,0,0.001599,0
"XKR5",0,0,0,0,0,0,0,0
"XKR6",1.195565,1.623636,0.14368,1.290442,2.020245,1.287171,0.9339,2.102891
"XKR7",0.350847,0.477199,0.376081,0.491368,0.326416,0.455022,0.396784,0.521539
"XKR8",11.02815,18.809432,13.27328,12.364084,14.059635,13.90129,24.054744,11.859773
"XKR9",0,0,0,0,0.025972,0,0,0
"XKRX",0,0.049259,0,0,0.029457,0,0.018717,0
"XPA",11.429995,11.419373,10.497791,10.429166,9.361869,11.872233,9.797557,12.367751
"XPC",19.203631,16.847177,13.399551,17.781834,16.563225,18.240223,13.748962,13.184613
"XPNPEP1",16.041652,15.873703,15.085541,27.056696,21.976163,15.042982,20.193807,19.300004
"XPNPEP2",0,0,0,0,0,0,0,0
"XPNPEP3",10.820564,5.55049,9.570755,3.639107,1.190337,6.445136,3.541939,3.347496
"XPO1",15.241781,15.07375,9.040978,12.771519,13.090995,18.577083,10.441241,8.611616
"XPO4",0.630475,0.531888,0.34438,0.447219,0.463544,0.417173,0.66722,0.825104
"XPO5",8.981207,9.19322,4.618539,7.493588,7.540972,8.286935,6.143503,5.446497
"XPO6",95.866019,106.597489,103.63495,164.45925,145.386345,88.78507,124.566418,116.748402
"XPO7",28.217377,23.757028,25.657341,28.841128,22.887803,29.843617,22.097573,23.275277
"XPOT",5.959064,5.226348,1.975705,3.86559,3.386045,3.36366,3.823362,2.981945
"XPR1",8.425623,8.26991,6.740118,6.196958,5.192451,8.384685,6.418584,6.585723
"XRCC1",19.555714,14.696177,20.927589,15.211528,16.545354,17.524288,13.449901,12.629295
"XRCC2",0.142213,0.084537,0.101764,0.054385,0.042152,0.01532,0.081262,0.022489
"XRCC3",4.124826,3.631234,1.992527,2.126136,1.247444,2.078913,1.311398,2.560986
"XRCC4",18.081677,17.396922,15.270927,20.32436,20.230092,17.839556,20.022689,17.067646
"XRCC5",106.337519,101.489098,90.788699,99.477907,84.56542,105.749536,83.394246,91.477602
"XRCC6",147.571462,150.571991,138.935506,133.068174,120.297289,160.932164,130.132796,140.073699
"XRN1",14.430106,11.503777,11.47555,36.553324,33.941623,11.660934,19.152831,12.977416
"XRN2",98.870332,90.082144,97.631167,90.931877,79.508332,104.329853,85.958554,94.934169
"XRRA1",0.441507,5.838333,1.140245,1.319689,1.756167,0.788506,0.957442,5.787549
"XX-FW81066F1.2",0,0,0,0,0,0,0,0
"XXbac-B562F10.12",0,0,0.205395,0,0,0.302733,0,0.205042
"XXbac-BCX105D18.9",0,0.847618,0.237572,0.072229,0.057366,0,0,0.271206
"XXbac-BPG116M5.17",0.274249,0,0.297585,0.028305,0.033503,0,0,0.962388
"XXbac-BPG118E17.9",0,0,0,0,0,0,0,0
"XXbac-BPG181M17.5",1.599452,2.309356,3.773302,3.169133,1.259391,1.611105,2.581639,5.644865
"XXbac-BPG246D15.9",1.205381,3.261079,1.689418,1.299447,1.691015,0.363477,5.393228,1.635925
"XXbac-BPG32J3.19",0,0.068743,0.027895,0.054089,0,0,0,0
"XXbac-BPG32J3.22",0,0.065646,0,0.063759,0,0,0.032314,0.155431
"XXcos-LUCA11.5",0,0,0.756109,0.191372,0,0,0.138478,0
"XXYLT1",13.596399,18.630016,17.276657,13.604405,10.41821,18.354313,19.004821,17.356957
"XYLB",0.667399,0.744071,0.721175,0.188272,0.208205,0.755159,0.397727,0.769274
"XYLT1",0.137187,0.136788,0.293737,0.147028,0.094906,0.08356,0.068564,0.227859
"XYLT2",8.186779,8.129127,7.71596,8.213573,7.224646,6.859068,8.255749,6.844787
"YAE1D1",7.644665,5.987646,3.768135,6.00076,6.784945,4.219797,4.856595,5.254577
"YAF2",13.874118,10.126617,7.308059,11.93918,8.279794,9.229577,9.10016,7.101452
"YAP1",0,0,0,0,0,0,0,0
"YARS",9.241592,6.535774,1.838825,7.987327,5.993859,6.194159,4.508712,6.532265
"YARS2",10.108765,9.069115,8.917529,7.305334,9.297376,9.423545,8.028652,9.033718
"YBEY",18.556461,11.255666,6.948896,13.970261,5.370627,7.434646,4.057794,9.658561
"YBX1",50.017271,61.147365,53.518874,55.257468,54.644387,57.325573,63.782357,68.145409
"YBX2",0,0,0,0,0,0,0,0
"YBX3",52.87032,35.924733,38.18387,41.682635,25.195769,55.721285,33.987369,50.434544
"YDJC",17.053121,15.28595,15.009212,13.173608,13.394879,18.456596,13.421535,15.60542
"YEATS2",8.582849,13.464677,10.084118,13.455126,10.851995,9.088846,8.653537,8.048738
"YEATS4",10.700164,8.885557,8.523142,5.738359,9.233862,12.527698,13.478458,7.553992
"YES1",0,0,0,0.294825,0,0,0,0
"YIF1A",20.454383,30.570264,33.337838,34.047921,32.285847,39.645821,28.72418,36.394814
"YIF1B",47.281715,54.610796,41.313755,47.20766,42.549267,51.577835,46.533119,61.885811
"YIPF1",19.085406,19.637501,17.939495,24.683745,19.767261,21.751183,20.249406,21.629658
"YIPF2",15.745275,14.379605,16.921926,14.408069,18.187709,15.474702,14.6193,16.588579
"YIPF3",84.550706,78.581605,78.21142,81.556736,80.330654,93.077595,79.768585,87.440681
"YIPF4",25.830529,24.739098,25.930282,21.509007,25.64453,26.769352,23.544385,20.769811
"YIPF5",24.565867,23.809924,20.763383,28.040305,22.879505,22.101106,23.552014,22.680166
"YIPF6",4.603054,4.421867,4.256928,4.360354,3.872205,4.285961,3.727299,3.25286
"YIPF7",0,0,0,0,0,0,0,0
"YJEFN3",3.190844,3.285164,1.620813,3.559005,4.46074,2.117456,3.048745,1.862892
"YKT6",39.604033,36.39677,36.01602,37.53447,33.948171,37.783302,42.150437,44.124054
"YLPM1",12.649709,15.922126,12.796649,10.738644,12.225717,15.452718,11.793236,11.75929
"YME1L1",41.379686,33.804556,37.992705,54.632999,56.636694,42.909184,34.196107,35.410311
"YOD1",4.598677,5.463555,5.478789,4.936363,4.771478,4.428611,4.96645,5.526176
"YPEL1",0.212147,0.442099,0.349798,0.253106,0.182249,0.569389,0.0296,0.044539
"YPEL2",22.710448,25.911482,26.626777,21.655962,20.352804,23.587185,30.424341,36.036558
"YPEL3",234.006769,216.477303,233.5024,162.641012,149.869044,204.345563,166.386034,212.562004
"YPEL4",0.812593,0.974575,1.122414,1.9711,1.728921,1.095416,1.110089,0.507803
"YPEL5",46.617973,38.654409,41.503844,38.740249,32.392197,41.191202,49.27527,52.45977
"YRDC",6.966904,6.728265,6.339983,5.826276,5.939383,5.028155,7.84943,10.13294
"YTHDC1",51.093195,49.877234,41.89951,42.15124,44.933591,46.690868,34.136446,47.176509
"YTHDC2",9.447223,7.953989,7.043514,8.540765,7.748026,10.838703,9.120669,7.740478
"YTHDF1",24.584694,23.146058,19.432031,23.131022,18.691643,24.320787,21.828274,23.009385
"YTHDF2",41.26818,38.968558,42.094615,40.965939,37.86445,43.176514,43.797804,40.773498
"YTHDF3",40.16616,37.26867,40.576909,39.629693,39.708357,42.237033,31.92485,34.97967
"YWHAB",293.652692,286.705875,277.177961,287.856995,273.339398,301.106584,243.656712,274.822072
"YWHAE",247.133779,237.812929,270.828821,259.882738,237.32583,237.947636,256.597717,267.443055
"YWHAG",81.294066,74.753733,71.737795,97.659525,81.996364,75.9379,77.940889,67.58838
"YWHAH",98.303278,112.975547,93.341938,122.784972,120.563349,104.654361,113.882635,107.515218
"YWHAQ",42.331451,31.579339,32.530853,40.284683,35.352717,35.123598,40.472972,33.24097
"YWHAZ",575.47342,603.788366,520.393301,675.792288,563.97871,568.205338,615.101786,586.138404
"YY1",43.626471,41.474673,38.12167,35.772898,26.488295,39.082977,36.076126,43.519071
"YY1AP1",4.689764,6.074115,6.528469,7.265471,7.178189,8.442639,5.095842,5.695434
"YY2",0.951407,0.731063,0.756949,0.299719,0.613559,0.832357,0.571855,0.90018
"Z83313.1",0,0.062487,0,0.074816,0,0,0,0
"ZACN",0.1138,0.06337,0,0.183164,0,0.132337,0.051249,0
"ZADH2",27.404739,22.670207,23.041982,21.57563,24.606716,19.31538,25.643406,19.580331
"ZAN",0,0,0,0,0,0,0,0
"ZAP70",0.362234,4.319002,4.076306,20.368723,13.524873,0.823022,1.744448,0.588756
"ZAR1",0,0,0,0,0,0,0,0
"ZAR1L",0,0,0,0,0,0,0,0
"ZBBX",0,0,0,0,0,0,0,0
"ZBED1",10.506637,10.473856,17.607286,18.513645,12.991122,8.874216,10.186784,10.855878
"ZBED2",0,0,0.023608,0,0,0,0.008332,0
"ZBED3",3.233205,2.670463,2.397373,0.990867,0.553554,2.415984,0.599166,1.941004
"ZBED4",2.813605,5.218883,2.812039,3.291606,3.21347,4.077255,3.296313,4.121403
"ZBED5",7.58842,5.007739,5.910792,6.421612,4.004428,6.925312,3.42447,5.020578
"ZBED6",7.952305,8.152368,7.794564,6.046854,6.444152,6.934639,6.486355,8.408654
"ZBED8",0.79723,0.429552,0.722732,0.597619,1.233088,0.687953,0.431845,0.399211
"ZBED9",0,0,0,0,0,0,0,0
"ZBP1",8.411929,13.45341,6.141971,125.103836,114.737066,6.730648,26.577807,4.645588
"ZBTB1",7.651119,6.604329,6.902012,4.006294,4.562156,5.858384,4.350951,4.337072
"ZBTB10",0.305189,1.150205,0.680509,0.208695,0.104237,0.198998,1.031169,0.075519
"ZBTB11",1.783965,2.191324,2.674432,3.835592,3.411349,5.617975,1.531199,2.188234
"ZBTB12",0.303757,0.678836,0.457854,0.49594,0.286322,0.381637,0.455631,0.678902
"ZBTB14",3.577216,1.250395,3.400441,1.785513,2.548569,1.845748,0.937453,3.008156
"ZBTB16",8.010338,3.066151,9.392619,3.34239,9.047777,15.409465,6.077455,3.994915
"ZBTB17",18.890193,15.792965,16.525703,20.886549,18.59418,16.893672,15.246322,16.115091
"ZBTB18",29.551455,31.914831,30.262037,25.127826,19.961919,29.375998,13.816105,19.862764
"ZBTB2",8.643073,9.092854,9.47899,9.825105,8.832476,10.703682,7.972117,7.993769
"ZBTB20",0.031364,0.009583,0.022694,0.028608,0.043017,0.008093,0.017954,0.017977
"ZBTB21",4.59031,5.220878,5.516289,6.68449,6.629166,5.635258,4.669009,4.707115
"ZBTB22",18.42761,16.603207,13.719273,16.648176,11.727366,14.225017,17.053296,18.65851
"ZBTB24",1.44514,1.733895,3.054875,4.392669,3.378395,3.416871,1.564471,0
"ZBTB25",0.743776,1.158362,0.717064,0.869747,0.349542,0.474193,0.410894,0.115722
"ZBTB26",0.041937,0.040376,0.023295,0.047499,0.028829,0.035858,0.016274,0.16214
"ZBTB3",2.685087,3.216531,2.460217,4.108243,2.180787,3.107342,1.67256,2.815187
"ZBTB32",0,0.270964,0.376875,0,0,0.049402,0.022257,0.023307
"ZBTB33",13.076258,12.242606,12.950818,14.740383,15.263547,12.234237,9.071057,8.659167
"ZBTB34",11.638339,10.792088,10.654638,10.156109,10.286127,11.440172,9.414022,11.734474
"ZBTB37",3.146601,2.448101,2.627474,3.738072,3.049947,2.620499,2.737999,3.070461
"ZBTB38",6.016807,9.449675,5.572369,7.741617,6.454994,9.937986,7.581754,8.802959
"ZBTB39",0.169513,0.1484,0.187675,0.144443,0.153238,0.082619,0.150457,0.136427
"ZBTB4",0.863902,0.926924,0.724435,0.966241,0.716161,0.555758,0.897544,1.239275
"ZBTB40",4.22778,4.038121,4.163741,3.141726,5.66358,4.596568,2.677,3.855231
"ZBTB41",0.182534,0.306201,0.177586,0.811065,0.519139,0.267308,0.431582,0.498179
"ZBTB42",2.047095,2.097604,1.330136,2.761624,1.991732,1.677565,2.193603,2.804034
"ZBTB43",5.533819,5.623611,5.150096,7.38866,8.824108,5.588257,4.480302,4.87753
"ZBTB44",18.857861,14.145009,16.512687,15.162576,12.953789,15.702938,15.158666,13.959243
"ZBTB45",9.830711,9.441366,9.563891,9.891572,9.546275,10.317738,7.585042,6.991689
"ZBTB46",0.746514,0.770684,1.344923,0.51828,0.243222,0,1.048872,0.818815
"ZBTB47",0,0,1.743166,1.432685,0,0,0,0
"ZBTB48",21.195654,17.620794,14.493168,14.775806,20.498923,23.777421,15.324817,18.871252
"ZBTB49",4.518491,4.269747,3.64053,4.871697,3.834185,3.536291,4.664498,4.503389
"ZBTB5",3.239018,3.218573,2.222143,2.158485,1.91544,3.547505,1.719619,2.313433
"ZBTB6",0.154254,0.122989,0.178305,0.19431,0.164171,0.129917,0.087127,0.053295
"ZBTB7A",26.76861,23.547639,22.015398,27.080018,22.287371,21.52227,23.133899,21.347917
"ZBTB7B",53.293033,45.754162,34.842277,59.317615,44.590836,38.757548,51.861761,52.230375
"ZBTB7C",0,0,0.040376,0.005089,0,0,0.017648,0.051928
"ZBTB8A",0.031255,0.040776,0.026902,0.057688,0.044519,0.187077,0.040002,0.079172
"ZBTB8B",0,0.012575,0.003643,0.003671,0,0,0.017816,0
"ZBTB8OS",43.666132,47.783184,41.950528,67.581455,65.649739,53.172991,55.70518,50.444343
"ZBTB9",3.295323,4.181687,4.163578,5.996234,4.739147,4.781695,2.74687,3.448084
"ZC2HC1A",3.228,4.943882,1.71388,3.207846,2.642826,4.106806,2.980595,5.560633
"ZC2HC1B",0,0,0,0.035217,0,0,0,0
"ZC2HC1C",0,0,0,0,0.115792,0,0.026381,0.106713
"ZC3H10",4.021732,1.753683,1.552477,1.604154,1.16299,1.51991,1.477717,1.490283
"ZC3H11A",52.668978,46.391579,49.260589,49.301255,51.415409,49.573643,44.974221,47.194102
"ZC3H12A",4.065815,2.242468,4.332918,4.602709,6.133141,3.364715,3.984622,5.781829
"ZC3H12B",0.03782,0.030477,0.034335,0.025974,0,0.008795,0.002523,0.025253
"ZC3H12C",1.723931,1.380975,1.512094,1.02295,1.059181,1.128603,1.096863,1.505688
"ZC3H12D",2.465439,3.41385,2.077773,8.746372,5.96837,2.646996,2.710329,3.486752
"ZC3H13",0.130971,0.476836,0.253228,0.546513,0.233227,0.407198,1.37587,1.361901
"ZC3H14",14.390119,13.572033,11.775956,9.894035,8.814329,13.238179,11.141996,12.101958
"ZC3H15",55.202893,52.947563,49.982988,57.648732,60.109169,52.807656,49.558028,48.797409
"ZC3H18",31.582473,31.718009,27.646377,31.675099,28.785782,30.043154,30.719885,30.791298
"ZC3H3",17.864182,21.315678,22.02304,18.52037,19.119746,17.240572,28.72451,28.223374
"ZC3H4",12.665766,11.696275,10.2151,15.463175,12.238361,11.811508,12.9774,11.499449
"ZC3H6",1.412807,1.453215,1.508856,1.374991,1.395066,1.32805,1.008387,1.035151
"ZC3H7A",49.516826,43.156585,44.94127,43.807691,40.352635,47.38525,41.487804,42.687961
"ZC3H7B",19.859154,19.834111,17.372018,27.816321,24.229243,19.344974,22.312852,21.260948
"ZC3H8",1.224729,0.986014,0.95947,0.74845,0.638402,0.853263,0.587832,0.580474
"ZC3HAV1",7.348121,7.685769,6.374812,17.434732,21.984907,7.90797,11.915523,9.344571
"ZC3HAV1L",0,0.021446,0.092131,0.094017,0.153753,0.024138,0,0.091141
"ZC3HC1",4.694213,3.467888,4.213508,5.77046,4.366924,4.34203,3.932356,3.499339
"ZC4H2",0.258827,0.539605,0.371342,0.614234,0.484959,0.482062,0.582337,0.45446
"ZCCHC10",28.012624,24.236961,23.782252,34.131006,34.455808,25.066446,22.536527,20.517916
"ZCCHC11",13.189137,9.86606,10.707074,10.552176,7.409858,6.640343,7.067416,7.79111
"ZCCHC12",0,0,0,0,0,0,0,0
"ZCCHC13",0,0,0,0,0,0,0,0
"ZCCHC14",3.220421,3.660448,2.622174,2.295841,1.764765,3.382036,2.47312,2.873845
"ZCCHC16",0,0,0,0,0,0,0,0
"ZCCHC17",14.534417,8.814133,7.862009,6.293888,3.936196,8.52319,6.066465,6.024577
"ZCCHC18",0,0,0,0,0,0,0,0
"ZCCHC2",11.012619,12.13552,8.948653,40.134403,39.116025,8.263722,14.888977,11.984895
"ZCCHC24",7.39984,6.619131,5.143644,4.742558,4.113838,6.450369,3.965742,4.633504
"ZCCHC3",22.246513,19.897799,18.070587,18.907224,18.825187,16.919355,15.974069,16.107222
"ZCCHC4",3.734577,2.926207,2.122558,3.48618,3.563321,3.088533,2.509599,2.577046
"ZCCHC5",0,0,0,0,0,0,0,0
"ZCCHC6",35.703259,38.599855,43.331934,38.940733,39.248383,32.821467,41.660336,40.488056
"ZCCHC7",6.774051,6.710303,7.913944,7.514835,7.189757,6.623988,5.186517,4.963207
"ZCCHC8",10.950975,8.672493,8.738397,9.963107,10.769735,9.374443,9.685636,11.194431
"ZCCHC9",23.33788,20.453292,22.784836,21.728622,23.956477,25.438686,21.860753,23.121397
"ZCRB1",26.014383,18.961302,21.687757,21.631552,22.755389,19.469208,18.397865,16.949507
"ZCWPW1",1.135487,0.641329,1.311087,1.407685,0.286404,0.572249,1.415273,0.501901
"ZCWPW2",0.254732,0.474566,0.740823,0.548831,0.358225,0.633197,0.371423,0.394789
"ZDBF2",0,0.097835,0.145531,0.169347,0,0.044163,0,0
"ZDHHC1",4.264887,3.17872,2.869776,1.047295,1.059554,2.775783,1.599365,2.0057
"ZDHHC11",0.203445,0.702076,0.588367,0.792776,1.013382,0.564309,0.629179,0.948266
"ZDHHC11B",0,0.03478,0.007648,0.094692,0.006331,0.036398,0.019894,0.033395
"ZDHHC12",27.822938,27.391835,25.583203,38.073664,39.672628,33.951418,38.741478,33.486786
"ZDHHC13",6.740559,4.584707,4.622667,5.752965,7.169674,4.008964,5.223893,4.522041
"ZDHHC14",1.827867,2.2135,2.209372,2.687654,1.750241,1.430021,1.145128,3.083816
"ZDHHC15",0,0,0,0.004026,0,0,0,0
"ZDHHC16",11.007028,11.324963,6.349228,9.354615,10.685379,10.778572,8.150127,10.233987
"ZDHHC17",15.957007,15.846171,14.792424,16.750127,12.203906,13.756875,16.132452,18.282501
"ZDHHC18",10.036528,16.140845,9.789211,13.644219,8.550428,11.489814,6.881737,11.328472
"ZDHHC19",0.052884,0.062306,0.044349,0.136646,0,0.070595,0.063283,0
"ZDHHC2",5.684713,4.033843,4.95137,6.398965,4.225936,5.207283,4.769453,6.835007
"ZDHHC20",110.354399,83.409354,98.537581,110.975437,102.217558,107.762274,125.403279,106.295162
"ZDHHC21",0.045643,0.006192,0.028711,0.060191,0.030538,0.01277,0.044201,0.005887
"ZDHHC22",0,0,0,0,0,0,0,0
"ZDHHC23",0.229563,0,0.356923,0.212742,0.239909,0.158278,0.119584,0.215231
"ZDHHC24",5.660918,4.336602,3.836114,6.246293,4.494133,4.764026,4.799845,5.2664
"ZDHHC3",6.704848,7.233043,9.435527,8.868469,8.139839,11.99267,8.014645,10.902001
"ZDHHC4",16.200776,16.514174,12.881873,10.93267,13.28856,13.289042,12.95186,15.433627
"ZDHHC5",27.824417,24.363262,24.616839,35.07893,33.657783,31.157021,31.861548,26.227886
"ZDHHC6",23.685174,26.373288,23.303412,26.132575,26.619664,24.796413,23.633084,25.336537
"ZDHHC7",79.419152,68.927271,60.337777,46.594346,52.032101,74.621226,56.690628,56.738899
"ZDHHC8",2.109618,6.835773,4.171736,2.229048,1.463436,2.683617,1.917445,3.201209
"ZDHHC9",0.036544,0.164368,0.38684,0.24815,0.196101,0.178037,0.440444,0.133319
"ZEB1",0.127631,0.427382,0.464162,0.828048,0.635591,0.023336,0.104672,0.095883
"ZEB2",157.603344,153.188676,138.096091,172.202822,124.490507,140.445791,156.218198,198.583814
"ZER1",5.444485,4.876018,6.332772,3.279682,4.136099,6.64789,5.681763,2.842774
"ZFAND1",33.3433,38.640384,39.768066,22.282824,20.271966,29.465162,25.41212,31.472706
"ZFAND2A",13.480571,18.495729,12.636583,15.08112,15.807737,13.058096,16.005112,20.550758
"ZFAND2B",40.841964,35.897343,36.784531,34.231079,28.876461,38.98325,30.553364,36.769866
"ZFAND3",51.335789,52.011447,55.217069,54.568718,48.805237,54.079594,44.928596,48.478472
"ZFAND4",0.783172,1.13307,0.879988,2.069841,1.511492,0.888701,4.276021,1.31465
"ZFAND5",109.556962,94.631833,94.194053,141.993225,112.676459,97.022376,138.175112,141.980209
"ZFAND6",87.045242,80.031175,78.700795,83.267107,69.715643,85.149186,67.377258,66.169642
"ZFAT",7.331273,5.249926,6.068635,5.230159,4.899146,5.373974,4.16614,5.434247
"ZFC3H1",20.664997,18.227637,19.309604,21.226801,18.039046,19.886883,11.827683,22.442496
"ZFHX2",0.082485,0.007006,0.005071,0.037882,0.070207,0.101069,0.180546,0.132307
"ZFHX3",5.098079,4.252699,4.214198,2.421585,1.992001,4.717426,3.019431,5.378577
